SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Year,Quarter,Revenue,Quantity,GrossMargin
SaleID_1220,Germany,E-mail,Sports Store,Sports Equipment,Cooking Gear,TrailChef Double Flame,2020,Q3 2020,27589.38,193,0.4788169
SaleID_1221,Germany,E-mail,Sports Store,Personal Accessories,Tents,Star Gazer 3,2020,Q3 2020,59433.96,86,0.35679557
SaleID_1222,Germany,E-mail,Sports Store,Camping Equipment,Golf Accessories,Course Pro Umbrella,2020,Q3 2020,8434.4,670,0.48346215
SaleID_1223,Germany,E-mail,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2020,Q3 2020,14218.12,70,0.61645224
SaleID_1224,Germany,E-mail,Sports Store,Sports Equipment,Golf Accessories,Course Pro Gloves,2020,Q3 2020,8058.84,1496,0.52325373
SaleID_1225,United Kingdom,Phone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2020,Q3 2020,41015,394,0.48292344
SaleID_1226,United Kingdom,Phone,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2020,Q3 2020,4948.2,214,0.38687879
SaleID_1227,United Kingdom,Phone,Outdoors Shop,Personal Accessories,Tools,Granite Ice,2020,Q3 2020,26271,347,0.48623684
SaleID_1228,United Kingdom,Phone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2020,Q3 2020,18362.18,243,0.25038194
SaleID_1229,United Kingdom,Phone,Outdoors Shop,Personal Accessories,Tools,Granite Shovel,2020,Q3 2020,10691.99,183,0.3846098
SaleID_1230,United Kingdom,Phone,Outdoors Shop,Personal Accessories,Tools,Granite Grip,2020,Q3 2020,9951,497,0.5045
SaleID_1231,United Kingdom,Sales visit,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2020,Q3 2020,25863.17,229,0.2954559
SaleID_1232,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Navigation,Glacier Deluxe,2020,Q3 2020,15443.16,170,0.44235298
SaleID_1233,United Kingdom,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2020,Q3 2020,45144.84,134,0.48243188
SaleID_1234,Austria,Web,Sports Store,Sports Equipment,Navigation,Sky Pilot,2020,Q3 2020,10791,32,0.35771508
SaleID_1235,Austria,Web,Sports Store,Outdoor Protection,Navigation,Auto Pilot,2020,Q3 2020,2401,12,0.34993617
SaleID_1236,Austria,Web,Sports Store,Camping Equipment,Irons,Hailstorm Steel Irons,2020,Q3 2020,59612.2,138,0.49437618
SaleID_1237,Austria,Web,Sports Store,Personal Accessories,Woods,Lady Hailstorm Titanium Woods Set,2020,Q3 2020,74971.34,60,0.52676509
SaleID_1238,Austria,Web,Sports Store,Personal Accessories,Putters,Course Pro Putter,2020,Q3 2020,50277.33,1281,0.38428139
SaleID_1239,Austria,Web,Sports Store,Camping Equipment,Putters,Blue Steel Putter,2020,Q3 2020,12866.12,154,0.51032724
SaleID_1240,Austria,Web,Sports Store,Mountaineering Equipment,Putters,Blue Steel Max Putter,2020,Q3 2020,28193.4,166,0.52231002
SaleID_1241,Austria,Web,Sports Store,Personal Accessories,Golf Accessories,Course Pro Umbrella,2020,Q3 2020,12538.25,997,0.48346215
SaleID_1242,Austria,Web,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2020,Q3 2020,20051.64,98,0.61645224
SaleID_1243,Austria,Web,Sports Store,Mountaineering Equipment,Golf Accessories,Course Pro Gloves,2020,Q3 2020,11810.84,2196,0.52325373
SaleID_1244,Italy,Phone,Sports Store,Outdoor Protection,Golf Accessories,Course Pro Golf Bag,2020,Q3 2020,27968.56,136,0.61645224
SaleID_1245,Italy,Phone,Sports Store,Personal Accessories,Golf Accessories,Course Pro Gloves,2020,Q3 2020,15809.4,2942,0.52325373
SaleID_1246,Italy,E-mail,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2020,Q3 2020,135276.97,475,0.41604852
SaleID_1247,Italy,E-mail,Sports Store,Outdoor Protection,Navigation,Glacier Basic,2020,Q3 2020,10111.71,475,0.05870851
SaleID_1248,Italy,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Multi-light,2020,Q3 2020,11038.56,416,0.32906782
SaleID_1249,Italy,Sales visit,Outdoors Shop,Camping Equipment,Rope,Husky Rope 200,2020,Q3 2020,83077.96,154,
SaleID_1250,Italy,Sales visit,Outdoors Shop,Camping Equipment,Safety,Granite Climbing Helmet,2020,Q3 2020,56853.4,810,0.25163158
SaleID_1251,Spain,Web,Sports Store,Sports Equipment,Knives,Max Gizmo,2020,Q3 2020,1176.6,30,0.53556716
SaleID_1252,Spain,Web,Sports Store,Personal Accessories,Binoculars,Seeker 35,2020,Q3 2020,49765.91,499,0.28731351
SaleID_1253,Spain,Web,Sports Store,Outdoor Protection,Binoculars,Ranger Vision,2020,Q3 2020,,,0.53291108
SaleID_1254,Spain,Web,Sports Store,Sports Equipment,Navigation,Astro Pilot,2020,Q3 2020,12209,55,0.35970489
SaleID_1255,Spain,Web,Sports Store,Sports Equipment,Navigation,Auto Pilot,2020,Q3 2020,26371,114,0.34993617
SaleID_1256,Spain,Web,Sports Store,Mountaineering Equipment,First Aid,Aloe Relief,2020,Q3 2020,359.57,61,0.63188719
SaleID_1257,Spain,Web,Sports Store,Personal Accessories,First Aid,Insect Bite Relief,2020,Q3 2020,567,88,0.539
SaleID_1258,Spain,Web,Sports Store,Sports Equipment,Golf Accessories,Course Pro Golf and Tee Set,2020,Q3 2020,12476.28,1206,0.66954264
SaleID_1259,Spain,Web,Sports Store,Personal Accessories,Golf Accessories,Course Pro Umbrella,2020,Q3 2020,16222.43,1303,0.47848512
SaleID_1260,Spain,Web,Sports Store,Outdoor Protection,Golf Accessories,Course Pro Golf Bag,2020,Q3 2020,29843.62,145,0.61645224
SaleID_1261,Spain,Web,Sports Store,Outdoor Protection,Golf Accessories,Course Pro Gloves,2020,Q3 2020,13869.08,2580,0.52325373
SaleID_1262,Spain,Sales visit,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Water Bag,2020,Q3 2020,27363.38,4365,0.51816933
SaleID_1263,Spain,Sales visit,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Cook Set,2020,Q3 2020,49974.36,939,0.34265616
SaleID_1264,Spain,Sales visit,Outdoors Shop,Sports Equipment,Cooking Gear,TrailChef Utensils,2020,Q3 2020,36387.24,1964,0.4590432
SaleID_1265,Spain,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2020,Q3 2020,34033.47,45,0.37897444
SaleID_1266,Spain,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Lite,2020,Q3 2020,10440.46,720,0.53251762
SaleID_1267,Spain,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2020,Q3 2020,14814,927,0.52907519
SaleID_1268,Spain,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 4,2020,Q3 2020,11532.6,392,0.38758696
SaleID_1269,Spain,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2020,Q3 2020,11095.56,206,0.43952457
SaleID_1270,Spain,Sales visit,Outdoors Shop,Mountaineering Equipment,Lanterns,EverGlow Single,2020,Q3 2020,25125.32,718,0.46387721
SaleID_1271,Spain,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2020,Q3 2020,10988.8,172,0.36751104
SaleID_1272,Spain,Sales visit,Outdoors Shop,Personal Accessories,Rope,Husky Rope 60,2020,Q3 2020,30916.5,173,0.29811357
SaleID_1273,Spain,Sales visit,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Climbing Lamp,2020,Q3 2020,7536.29,193,0.44528732
SaleID_1274,Spain,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Charger,2020,Q3 2020,12306.48,238,0.56842037
SaleID_1275,Spain,Sales visit,Outdoors Shop,Personal Accessories,Tools,Granite Axe,2020,Q3 2020,56499,1472,0.49066667
SaleID_1276,Spain,Sales visit,Outdoors Shop,Camping Equipment,Tools,Granite Extreme,2020,Q3 2020,89427,1178,0.38689474
